customer_id,date_of_customer_visit,number_of_days_to_deliver_Product,fiter_Name,glass_distributor_name,time_spend_by_customer_in_shop
7256,2025-08-10,2,"Fitter 1","Distributor 3",45
7257,2025-07-04,6,"Fitter 4","Distributor 1",17
7260,2025-09-02,1,"Fitter 5","Distributor 3",37
7261,2025-11-09,3,"Fitter 2","Distributor 2",38
7262,2025-02-19,4,"Fitter 2","Distributor 2",12
7264,2025-10-01,4,"Fitter 2","Distributor 2",28
7266,2025-07-25,1,"Fitter 1","Distributor 1",46
7268,2026-01-08,7,"Fitter 4","Distributor 2",33
7269,2025-09-22,2,"Fitter 5","Distributor 1",17
7271,2025-07-09,3,"Fitter 2","Distributor 3",17
7281,2025-08-17,7,"Fitter 2","Distributor 1",15
7282,2025-06-23,6,"Fitter 2","Distributor 2",33
7284,2025-09-15,1,"Fitter 3","Distributor 1",34
7287,2025-01-19,6,"Fitter 1","Distributor 3",40
7288,2025-06-12,3,"Fitter 2","Distributor 3",30
7297,2025-11-14,1,"Fitter 5","Distributor 1",27
7300,2025-05-08,4,"Fitter 3","Distributor 1",22
7301,2025-05-04,1,"Fitter 5","Distributor 2",10
7303,2025-03-21,3,"Fitter 5","Distributor 1",48
7304,2025-07-01,5,"Fitter 2","Distributor 3",28
7305,2025-04-10,2,"Fitter 3","Distributor 1",16
7306,2025-07-06,4,"Fitter 2","Distributor 3",10
7307,2025-07-24,5,"Fitter 3","Distributor 3",13
7309,2025-04-12,6,"Fitter 5","Distributor 1",17
7310,2025-06-21,4,"Fitter 1","Distributor 2",31
7311,2025-09-07,6,"Fitter 3","Distributor 2",33
7312,2025-03-30,5,"Fitter 2","Distributor 1",24
7314,2025-10-10,7,"Fitter 2","Distributor 1",33
7316,2025-11-21,1,"Fitter 4","Distributor 1",48
7317,2025-10-21,6,"Fitter 4","Distributor 3",30
7318,2025-11-02,6,"Fitter 5","Distributor 2",14
7322,2025-03-13,1,"Fitter 2","Distributor 3",39
7325,2025-01-21,5,"Fitter 3","Distributor 3",28
7327,2025-10-17,3,"Fitter 1","Distributor 3",14
7328,2025-10-25,3,"Fitter 5","Distributor 3",28
7329,2025-02-25,5,"Fitter 5","Distributor 3",20
7330,2025-11-15,5,"Fitter 4","Distributor 1",44
7331,2025-04-02,6,"Fitter 3","Distributor 2",34
7336,2025-02-01,4,"Fitter 2","Distributor 2",14
7337,2025-05-21,3,"Fitter 4","Distributor 3",35
7339,2025-07-08,6,"Fitter 2","Distributor 2",24
7340,2025-11-08,6,"Fitter 4","Distributor 1",27
7341,2025-03-07,4,"Fitter 3","Distributor 2",44
7345,2025-01-18,7,"Fitter 2","Distributor 3",26
7348,2025-03-23,6,"Fitter 2","Distributor 3",32
7353,2025-12-27,7,"Fitter 1","Distributor 2",25
7354,2025-09-26,2,"Fitter 3","Distributor 3",47
7355,2025-09-28,4,"Fitter 1","Distributor 2",39
7357,2025-03-23,1,"Fitter 5","Distributor 1",21
7358,2025-12-18,2,"Fitter 2","Distributor 1",30
7359,2025-07-24,2,"Fitter 5","Distributor 2",44
7360,2025-08-11,6,"Fitter 2","Distributor 1",30
7362,2025-11-09,6,"Fitter 4","Distributor 2",14
7364,2025-06-08,2,"Fitter 2","Distributor 1",26
7365,2025-06-24,5,"Fitter 4","Distributor 2",16
7366,2025-06-01,4,"Fitter 4","Distributor 3",29
7369,2025-05-04,6,"Fitter 1","Distributor 1",24
7374,2025-05-04,6,"Fitter 3","Distributor 1",30
7375,2025-12-15,5,"Fitter 2","Distributor 1",44
7376,2025-11-19,4,"Fitter 1","Distributor 3",34
7380,2025-11-26,1,"Fitter 5","Distributor 2",29
7382,2025-09-25,4,"Fitter 3","Distributor 1",15
7383,2025-09-30,7,"Fitter 3","Distributor 3",35
7386,2025-11-08,7,"Fitter 2","Distributor 1",47
7393,2026-01-11,4,"Fitter 1","Distributor 3",17
7394,2025-10-06,2,"Fitter 5","Distributor 1",26
7396,2025-09-23,7,"Fitter 4","Distributor 2",41
7399,2025-05-18,6,"Fitter 3","Distributor 2",26
7400,2025-04-29,2,"Fitter 5","Distributor 1",10
7401,2025-12-07,1,"Fitter 4","Distributor 3",19
7402,2025-04-17,3,"Fitter 2","Distributor 2",27
7405,2025-03-23,5,"Fitter 5","Distributor 3",19
7406,2025-10-01,1,"Fitter 1","Distributor 3",21
7407,2025-06-13,3,"Fitter 4","Distributor 1",28
7409,2025-03-27,3,"Fitter 1","Distributor 1",42
7410,2025-07-21,6,"Fitter 1","Distributor 3",24
7411,2025-07-02,7,"Fitter 2","Distributor 2",20
7412,2025-08-27,6,"Fitter 3","Distributor 2",30
7413,2025-09-05,4,"Fitter 3","Distributor 1",44
7416,2025-01-19,1,"Fitter 2","Distributor 2",35
7418,2025-09-14,7,"Fitter 5","Distributor 3",28
7419,2025-07-13,4,"Fitter 1","Distributor 3",33
7422,2025-07-29,2,"Fitter 2","Distributor 1",33
7423,2025-01-24,7,"Fitter 4","Distributor 2",31
7425,2025-08-29,7,"Fitter 1","Distributor 1",36
7426,2025-12-06,6,"Fitter 5","Distributor 1",11
7429,2025-08-06,1,"Fitter 5","Distributor 2",27
7431,2025-07-26,7,"Fitter 5","Distributor 1",17
7436,2025-01-22,5,"Fitter 3","Distributor 2",43
7439,2025-08-16,4,"Fitter 1","Distributor 1",40
7440,2025-07-23,2,"Fitter 5","Distributor 3",41
7441,2025-10-03,5,"Fitter 2","Distributor 2",43
7442,2025-04-01,7,"Fitter 3","Distributor 2",42
7443,2025-04-29,4,"Fitter 2","Distributor 3",42
7444,2025-08-11,1,"Fitter 2","Distributor 3",45
7448,2025-08-12,5,"Fitter 2","Distributor 1",27
7449,2025-01-12,7,"Fitter 1","Distributor 1",13
7450,2025-07-21,1,"Fitter 4","Distributor 3",47
7451,2025-05-18,4,"Fitter 5","Distributor 1",45
7453,2025-03-04,6,"Fitter 5","Distributor 1",32
7454,2025-05-02,3,"Fitter 2","Distributor 3",50
7455,2025-06-04,7,"Fitter 4","Distributor 1",13
7460,2025-08-08,7,"Fitter 4","Distributor 2",32
7462,2025-05-08,1,"Fitter 5","Distributor 1",39
7464,2025-10-02,2,"Fitter 3","Distributor 2",40
7466,2025-01-22,6,"Fitter 4","Distributor 2",39
7467,2025-03-08,4,"Fitter 1","Distributor 2",41
7468,2025-09-19,4,"Fitter 2","Distributor 2",15
7469,2025-10-15,1,"Fitter 4","Distributor 2",43
7471,2025-09-12,3,"Fitter 3","Distributor 1",20
7474,2026-01-01,5,"Fitter 4","Distributor 2",33
7476,2025-08-09,7,"Fitter 4","Distributor 1",43
7478,2025-10-13,2,"Fitter 3","Distributor 2",38
7480,2025-01-22,4,"Fitter 3","Distributor 1",12
7483,2025-09-24,5,"Fitter 4","Distributor 1",41
7486,2025-04-29,1,"Fitter 2","Distributor 1",36
7489,2025-09-02,5,"Fitter 4","Distributor 1",11
7496,2025-04-12,2,"Fitter 2","Distributor 2",22
7497,2025-11-08,4,"Fitter 3","Distributor 2",38
7498,2025-08-01,4,"Fitter 2","Distributor 2",21
7502,2025-02-28,1,"Fitter 5","Distributor 2",38
7503,2025-01-29,7,"Fitter 4","Distributor 2",44
7505,2025-02-21,2,"Fitter 1","Distributor 2",23
7507,2025-11-15,1,"Fitter 1","Distributor 1",29
7508,2025-01-22,4,"Fitter 5","Distributor 1",27
7509,2025-06-06,6,"Fitter 2","Distributor 2",47
7510,2025-06-26,6,"Fitter 5","Distributor 2",20
7511,2025-10-01,3,"Fitter 3","Distributor 3",38
7515,2025-04-09,2,"Fitter 2","Distributor 1",48
7518,2026-01-11,6,"Fitter 3","Distributor 3",17
7522,2025-03-07,3,"Fitter 5","Distributor 1",34
7523,2026-01-02,1,"Fitter 2","Distributor 2",11
7524,2025-12-21,6,"Fitter 4","Distributor 2",46
7526,2025-11-22,6,"Fitter 2","Distributor 2",32
7530,2025-10-10,3,"Fitter 4","Distributor 1",33
7531,2025-11-24,5,"Fitter 4","Distributor 3",23
7535,2025-09-06,3,"Fitter 3","Distributor 3",12
7536,2025-02-05,6,"Fitter 3","Distributor 2",27
7537,2025-07-03,2,"Fitter 2","Distributor 3",18
7538,2025-11-12,5,"Fitter 4","Distributor 1",29
7539,2025-06-02,6,"Fitter 2","Distributor 2",26
7540,2025-02-15,5,"Fitter 4","Distributor 1",29
7541,2025-11-04,5,"Fitter 3","Distributor 3",36
7542,2025-06-11,7,"Fitter 1","Distributor 2",16
7549,2025-01-19,4,"Fitter 1","Distributor 2",29
7552,2025-10-13,5,"Fitter 2","Distributor 1",35
7553,2026-01-05,7,"Fitter 3","Distributor 2",38
7554,2025-12-23,4,"Fitter 4","Distributor 1",36
7555,2025-01-26,5,"Fitter 1","Distributor 2",14
7559,2025-08-31,4,"Fitter 4","Distributor 3",20
7561,2025-11-29,1,"Fitter 5","Distributor 1",45
7565,2026-01-07,1,"Fitter 4","Distributor 3",38
7568,2025-09-02,1,"Fitter 1","Distributor 3",47
7569,2025-05-05,2,"Fitter 3","Distributor 2",31
7570,2025-10-14,5,"Fitter 4","Distributor 3",27
7571,2025-08-31,5,"Fitter 4","Distributor 2",13
7572,2025-03-15,5,"Fitter 5","Distributor 1",40
7580,2025-12-27,1,"Fitter 5","Distributor 3",25
7581,2025-06-02,2,"Fitter 3","Distributor 2",36
7583,2025-11-01,2,"Fitter 1","Distributor 1",11
7584,2025-10-29,6,"Fitter 3","Distributor 1",29
7585,2025-06-06,7,"Fitter 1","Distributor 2",36
7586,2025-02-09,7,"Fitter 5","Distributor 3",14
7587,2025-02-28,7,"Fitter 2","Distributor 1",49
7590,2025-10-24,2,"Fitter 5","Distributor 1",22
7595,2025-09-03,6,"Fitter 5","Distributor 3",50
7596,2025-10-14,4,"Fitter 5","Distributor 1",17
7598,2025-03-24,3,"Fitter 5","Distributor 2",50
7599,2025-02-12,2,"Fitter 1","Distributor 2",13
7600,2025-08-28,1,"Fitter 5","Distributor 2",17
7604,2026-01-09,1,"Fitter 4","Distributor 1",10
7608,2025-03-23,2,"Fitter 2","Distributor 2",29
7609,2025-12-30,6,"Fitter 4","Distributor 1",32
7610,2025-11-16,4,"Fitter 3","Distributor 3",10
7612,2025-06-29,2,"Fitter 3","Distributor 3",10
7613,2025-10-02,1,"Fitter 2","Distributor 1",41
7622,2025-06-19,4,"Fitter 5","Distributor 2",49
7623,2025-01-21,2,"Fitter 2","Distributor 3",19
7626,2025-01-11,4,"Fitter 5","Distributor 2",40
7629,2025-05-10,1,"Fitter 2","Distributor 1",27
7631,2025-03-15,5,"Fitter 4","Distributor 3",15
7632,2025-12-17,2,"Fitter 5","Distributor 3",40
7633,2025-11-25,3,"Fitter 5","Distributor 2",33
7634,2025-12-10,1,"Fitter 5","Distributor 3",42
7640,2025-10-28,7,"Fitter 4","Distributor 1",27
7647,2025-05-18,7,"Fitter 3","Distributor 1",12
7648,2025-02-21,1,"Fitter 4","Distributor 3",39
7649,2025-06-06,2,"Fitter 3","Distributor 3",21
7650,2025-07-13,3,"Fitter 5","Distributor 3",22
7653,2025-08-22,4,"Fitter 4","Distributor 3",46
7654,2025-02-09,7,"Fitter 4","Distributor 3",34
7657,2025-02-26,3,"Fitter 2","Distributor 3",14
7658,2025-01-14,3,"Fitter 3","Distributor 1",41
7659,2025-07-26,2,"Fitter 4","Distributor 2",45
7661,2025-09-29,7,"Fitter 2","Distributor 3",29
7662,2025-12-24,7,"Fitter 4","Distributor 3",16
7664,2025-08-09,2,"Fitter 5","Distributor 1",19
7666,2025-10-03,2,"Fitter 3","Distributor 3",30
7668,2025-06-07,1,"Fitter 5","Distributor 1",18
7671,2025-11-03,2,"Fitter 4","Distributor 2",25
7672,2025-08-18,7,"Fitter 2","Distributor 2",32
7676,2025-11-14,2,"Fitter 1","Distributor 1",20
7677,2025-01-24,6,"Fitter 2","Distributor 1",20
7680,2025-03-29,1,"Fitter 3","Distributor 2",45
7681,2025-03-12,3,"Fitter 1","Distributor 1",12
7683,2025-06-09,7,"Fitter 5","Distributor 2",17
7684,2025-06-18,7,"Fitter 4","Distributor 2",28
7687,2025-01-28,3,"Fitter 3","Distributor 3",34
7688,2025-03-05,7,"Fitter 1","Distributor 1",17
7691,2025-05-28,4,"Fitter 3","Distributor 3",45
7692,2025-01-11,2,"Fitter 1","Distributor 2",24
7697,2025-06-06,4,"Fitter 1","Distributor 3",22
7698,2025-03-23,3,"Fitter 2","Distributor 3",40
7699,2025-10-09,2,"Fitter 5","Distributor 1",34
7700,2025-11-27,1,"Fitter 4","Distributor 3",17
7703,2025-12-27,7,"Fitter 2","Distributor 1",33
7714,2025-07-12,7,"Fitter 5","Distributor 1",32
7715,2025-03-19,7,"Fitter 2","Distributor 3",45
7720,2025-11-04,5,"Fitter 3","Distributor 2",35
7725,2025-07-01,4,"Fitter 1","Distributor 3",13
7727,2025-08-07,1,"Fitter 5","Distributor 3",22
7729,2025-11-17,4,"Fitter 3","Distributor 1",49
7730,2025-07-15,4,"Fitter 3","Distributor 1",37
7732,2025-09-24,2,"Fitter 5","Distributor 3",46
7733,2025-05-10,3,"Fitter 5","Distributor 2",12
7736,2025-08-22,5,"Fitter 5","Distributor 2",13
7737,2025-04-17,6,"Fitter 2","Distributor 3",29
7738,2025-02-07,5,"Fitter 5","Distributor 2",49
7739,2025-03-03,3,"Fitter 4","Distributor 1",36
7744,2025-08-06,5,"Fitter 2","Distributor 1",43
7745,2025-04-19,2,"Fitter 4","Distributor 1",20
7746,2025-12-14,3,"Fitter 1","Distributor 3",34
7747,2025-04-28,6,"Fitter 1","Distributor 2",46
7750,2025-02-13,5,"Fitter 4","Distributor 2",49
7751,2025-02-16,3,"Fitter 2","Distributor 2",32
7752,2025-07-14,1,"Fitter 4","Distributor 3",16
7753,2025-07-13,2,"Fitter 5","Distributor 1",45
7758,2025-03-05,2,"Fitter 3","Distributor 2",21
7764,2025-12-13,1,"Fitter 2","Distributor 2",11
7767,2025-07-09,2,"Fitter 5","Distributor 1",40
7769,2025-10-25,4,"Fitter 4","Distributor 3",44
7770,2025-05-08,2,"Fitter 3","Distributor 2",43
7771,2025-03-28,7,"Fitter 5","Distributor 3",27
7773,2025-02-20,6,"Fitter 4","Distributor 1",34
7777,2025-04-21,5,"Fitter 1","Distributor 2",15
7779,2025-06-27,1,"Fitter 1","Distributor 3",43
7780,2025-06-01,3,"Fitter 1","Distributor 3",21
7783,2025-11-02,4,"Fitter 2","Distributor 3",37
7784,2025-08-14,2,"Fitter 2","Distributor 2",34
7785,2025-10-07,5,"Fitter 1","Distributor 2",50
7787,2025-03-09,3,"Fitter 1","Distributor 3",41
7791,2025-02-11,7,"Fitter 4","Distributor 1",38
7792,2025-12-22,1,"Fitter 2","Distributor 3",31
7793,2025-07-29,1,"Fitter 1","Distributor 3",21
7797,2025-01-22,7,"Fitter 5","Distributor 2",25
7798,2025-02-09,5,"Fitter 4","Distributor 3",30
7801,2025-09-20,5,"Fitter 3","Distributor 1",37
7802,2025-02-18,2,"Fitter 1","Distributor 3",35
7804,2025-07-19,6,"Fitter 4","Distributor 1",22
7805,2025-02-04,1,"Fitter 3","Distributor 1",31
7806,2025-10-21,5,"Fitter 4","Distributor 3",34
7807,2025-08-21,6,"Fitter 4","Distributor 1",25
7809,2025-07-11,5,"Fitter 1","Distributor 2",11
7811,2025-07-30,4,"Fitter 2","Distributor 2",13
7814,2025-10-02,3,"Fitter 5","Distributor 3",15
7817,2025-07-19,2,"Fitter 2","Distributor 2",27
7818,2025-12-16,6,"Fitter 1","Distributor 1",17
7819,2025-08-12,4,"Fitter 3","Distributor 3",32
7820,2025-07-12,4,"Fitter 3","Distributor 1",34
7822,2025-06-08,6,"Fitter 2","Distributor 2",19
7824,2025-04-23,2,"Fitter 3","Distributor 1",24
7825,2025-04-07,1,"Fitter 3","Distributor 3",28
7828,2025-06-03,2,"Fitter 5","Distributor 2",34
7830,2025-02-03,7,"Fitter 1","Distributor 3",13
7833,2025-11-04,5,"Fitter 4","Distributor 3",32
7834,2025-11-04,4,"Fitter 3","Distributor 1",35
7836,2025-11-09,2,"Fitter 2","Distributor 2",46
7839,2025-11-09,4,"Fitter 5","Distributor 1",19
7840,2025-02-06,2,"Fitter 3","Distributor 3",37
7842,2025-12-05,1,"Fitter 5","Distributor 2",38
7843,2025-02-16,2,"Fitter 3","Distributor 2",39
7844,2025-10-03,5,"Fitter 3","Distributor 2",39
7846,2025-03-07,4,"Fitter 4","Distributor 2",18
7847,2025-06-02,4,"Fitter 5","Distributor 2",15
7849,2025-07-26,5,"Fitter 5","Distributor 2",10
7850,2025-09-12,5,"Fitter 1","Distributor 3",33
7851,2025-12-22,7,"Fitter 1","Distributor 3",42
7858,2025-01-27,2,"Fitter 2","Distributor 3",46
7859,2025-08-06,3,"Fitter 5","Distributor 3",35
7860,2025-08-20,7,"Fitter 4","Distributor 3",34
7861,2025-10-08,1,"Fitter 3","Distributor 1",30
7863,2025-02-23,5,"Fitter 1","Distributor 1",27
7866,2025-11-10,7,"Fitter 1","Distributor 2",50
7869,2025-11-21,1,"Fitter 1","Distributor 3",41
7872,2025-08-01,7,"Fitter 1","Distributor 1",45
7873,2025-06-22,7,"Fitter 4","Distributor 2",48
7874,2025-06-16,7,"Fitter 1","Distributor 1",11
7876,2025-02-06,6,"Fitter 5","Distributor 1",17
7877,2025-06-09,3,"Fitter 1","Distributor 3",34
7878,2025-03-05,1,"Fitter 1","Distributor 3",42
7880,2025-10-18,3,"Fitter 1","Distributor 3",38
7881,2025-03-11,4,"Fitter 3","Distributor 2",41
7882,2025-05-09,1,"Fitter 5","Distributor 1",13
7883,2025-04-25,7,"Fitter 5","Distributor 1",43
7888,2025-08-28,4,"Fitter 2","Distributor 1",16
7892,2025-03-14,1,"Fitter 3","Distributor 3",39
7894,2025-11-26,2,"Fitter 5","Distributor 1",15
7900,2025-07-11,6,"Fitter 3","Distributor 3",14
7901,2025-03-22,3,"Fitter 1","Distributor 3",50
7903,2025-11-06,2,"Fitter 5","Distributor 2",45
7908,2025-08-23,5,"Fitter 4","Distributor 2",44
7911,2025-05-18,1,"Fitter 5","Distributor 1",45
7915,2025-07-20,7,"Fitter 5","Distributor 1",31
7919,2025-06-14,5,"Fitter 5","Distributor 1",20
7920,2025-12-13,5,"Fitter 1","Distributor 3",43
7921,2025-04-20,2,"Fitter 5","Distributor 2",23
7925,2025-07-07,2,"Fitter 5","Distributor 1",43
7928,2025-10-24,5,"Fitter 4","Distributor 1",30
7930,2025-11-12,7,"Fitter 3","Distributor 3",19
7931,2025-04-23,2,"Fitter 4","Distributor 1",18
7933,2025-12-07,7,"Fitter 3","Distributor 2",17
7934,2025-12-24,1,"Fitter 1","Distributor 2",44
7937,2025-02-25,7,"Fitter 1","Distributor 1",26
7938,2025-12-09,3,"Fitter 4","Distributor 2",19
7942,2025-04-11,4,"Fitter 5","Distributor 3",26
7944,2025-09-25,7,"Fitter 2","Distributor 1",11
7945,2025-05-03,2,"Fitter 5","Distributor 1",43
7948,2025-01-21,5,"Fitter 1","Distributor 2",13
7952,2025-07-30,6,"Fitter 2","Distributor 2",26
7953,2025-09-04,6,"Fitter 3","Distributor 1",33
7961,2025-11-21,5,"Fitter 1","Distributor 1",23
7963,2025-05-22,1,"Fitter 4","Distributor 2",41
7968,2025-03-31,3,"Fitter 1","Distributor 1",11
7969,2025-02-24,3,"Fitter 4","Distributor 3",46
7970,2025-12-22,2,"Fitter 1","Distributor 1",23
7974,2025-09-21,5,"Fitter 1","Distributor 3",18
7976,2025-12-17,7,"Fitter 3","Distributor 2",41
7978,2025-08-23,1,"Fitter 1","Distributor 1",34
7980,2025-12-25,4,"Fitter 5","Distributor 3",35
7984,2025-10-29,5,"Fitter 5","Distributor 3",12
7989,2025-04-23,5,"Fitter 1","Distributor 2",22
7990,2025-11-06,1,"Fitter 2","Distributor 2",34
7992,2025-06-12,4,"Fitter 5","Distributor 3",42
7994,2025-09-15,5,"Fitter 4","Distributor 1",36
7996,2025-06-21,2,"Fitter 2","Distributor 3",30
7997,2025-04-15,6,"Fitter 3","Distributor 3",15
