invoice_id,customer_id,staff_id,invoice_date,payment_mode,total_amount_items,total_tax,discount_amount,final_bill_amount
3998,1219,4,"2025-04-01 00:00:00",Cash,10190.00,321.00,0.00,10511.00
3999,4380,19,"2025-08-17 00:00:00",Card,9942.00,408.00,0.00,10350.00
4000,6147,20,"2025-04-30 00:00:00",Cash,6908.00,346.00,0.00,7254.00
4001,901,12,"2025-09-25 00:00:00",UPI,12322.00,316.00,0.00,12638.00
4002,6665,8,"2025-08-11 00:00:00",Card,9534.00,327.00,0.00,9861.00
4003,360,18,"2025-09-02 00:00:00",Cash,6283.00,460.00,0.00,6743.00
4004,3841,13,"2025-09-19 00:00:00",UPI,6588.00,341.00,0.00,6929.00
4005,7443,4,"2025-04-29 00:00:00",Card,15815.00,294.00,0.00,16109.00
4006,1954,4,"2025-11-22 00:00:00",Cash,2712.00,337.00,0.00,3049.00
4007,7260,13,"2025-09-02 00:00:00",UPI,6776.00,284.00,0.00,7060.00
4008,423,19,"2025-01-22 00:00:00",Card,27352.00,476.00,0.00,27828.00
4009,3596,12,"2025-11-06 00:00:00",UPI,20718.00,281.00,0.00,20999.00
4010,4334,2,"2025-07-09 00:00:00",Cash,13353.00,261.00,0.00,13614.00
4011,7360,9,"2025-12-25 00:00:00",Cash,30803.00,168.00,0.00,30971.00
4012,943,17,"2025-07-03 00:00:00",Card,1896.00,417.00,0.00,2313.00
4013,5861,19,"2025-12-22 00:00:00",Cash,676.00,278.00,0.00,954.00
4014,59,13,"2025-08-23 00:00:00",Cash,1905.00,261.00,0.00,2166.00
4015,6811,6,"2025-03-24 00:00:00",Cash,6537.00,488.00,0.00,7025.00
4016,4247,7,"2025-11-09 00:00:00",Cash,4043.00,388.00,0.00,4431.00
4017,1448,9,"2025-09-04 00:00:00",UPI,3880.00,215.00,0.00,4095.00
4018,5476,19,"2025-07-05 00:00:00",Card,2735.00,460.00,0.00,3195.00
4019,3869,17,"2025-01-20 00:00:00",UPI,11639.00,227.00,0.00,11866.00
4020,5666,11,"2025-03-31 00:00:00",Card,26231.00,407.00,0.00,26638.00
4021,2957,16,"2025-02-12 00:00:00",Card,2516.00,401.00,0.00,2917.00
4022,3639,2,"2025-07-11 00:00:00",Cash,7589.00,461.00,0.00,8050.00
4023,2813,19,"2025-06-14 00:00:00",Cash,12645.00,466.00,0.00,13111.00
4024,4799,14,"2025-10-26 00:00:00",Card,4154.00,229.00,0.00,4383.00
4025,146,2,"2025-03-18 00:00:00",Card,10262.00,332.00,0.00,10594.00
4026,5198,20,"2025-10-01 00:00:00",UPI,9978.00,214.00,0.00,10192.00
4027,865,18,"2025-03-29 00:00:00",Card,12118.00,339.00,0.00,12457.00
4028,460,17,"2026-01-06 00:00:00",Cash,10587.00,384.00,0.00,10971.00
4029,4446,17,"2025-01-11 00:00:00",Card,6883.00,175.00,0.00,7058.00
4030,202,2,"2025-06-19 00:00:00",Card,6212.00,202.00,0.00,6414.00
4031,5765,9,"2025-12-06 00:00:00",Cash,8210.00,397.00,0.00,8607.00
4032,4033,16,"2025-06-12 00:00:00",UPI,6444.00,476.00,0.00,6920.00
4033,666,17,"2025-05-28 00:00:00",Card,9552.00,278.00,0.00,9830.00
4034,5513,17,"2025-10-28 00:00:00",UPI,3215.00,182.00,0.00,3397.00
4035,4782,19,"2025-06-28 00:00:00",Card,8178.00,468.00,0.00,8646.00
4036,4561,18,"2025-03-10 00:00:00",Cash,2327.00,405.00,0.00,2732.00
4037,5794,2,"2025-12-01 00:00:00",Cash,5501.00,460.00,0.00,5961.00
4038,6527,7,"2025-04-22 00:00:00",UPI,2358.00,485.00,0.00,2843.00
4039,5165,9,"2025-02-21 00:00:00",Card,2132.00,402.00,0.00,2534.00
4040,6449,19,"2025-02-28 00:00:00",Card,8385.00,247.00,0.00,8632.00
4041,7141,3,"2025-05-23 00:00:00",Cash,14143.00,436.00,0.00,14579.00
4042,7894,17,"2025-11-26 00:00:00",UPI,29516.00,213.00,0.00,29729.00
4043,5033,8,"2025-01-25 00:00:00",Card,4987.00,357.00,0.00,5344.00
4044,375,12,"2025-04-26 00:00:00",UPI,10389.00,209.00,0.00,10598.00
4045,5382,14,"2025-06-25 00:00:00",UPI,12985.00,311.00,0.00,13296.00
4046,4295,17,"2025-08-30 00:00:00",Cash,6016.00,274.00,0.00,6290.00
4047,6048,4,"2025-01-21 00:00:00",Card,5292.00,399.00,0.00,5691.00
4048,3914,5,"2025-11-07 00:00:00",Cash,8557.00,399.00,0.00,8956.00
4049,7861,11,"2025-10-08 00:00:00",Card,4618.00,290.00,0.00,4908.00
4050,2683,9,"2025-01-22 00:00:00",UPI,13872.00,180.00,0.00,14052.00
4051,1952,16,"2025-05-05 00:00:00",Card,1503.00,150.00,0.00,1653.00
4052,3673,5,"2025-01-23 00:00:00",UPI,4556.00,454.00,0.00,5010.00
4053,1268,13,"2025-04-17 00:00:00",UPI,13402.00,344.00,0.00,13746.00
4054,7746,4,"2025-10-14 00:00:00",UPI,15406.00,321.00,0.00,15727.00
4055,6090,10,"2025-02-18 00:00:00",Card,7315.00,444.00,0.00,7759.00
4056,428,3,"2025-07-23 00:00:00",UPI,19263.00,274.00,0.00,19537.00
4057,6071,15,"2025-05-31 00:00:00",UPI,5382.00,322.00,0.00,5704.00
4058,7498,1,"2025-08-01 00:00:00",UPI,4400.00,273.00,0.00,4673.00
4059,7633,8,"2025-11-25 00:00:00",Cash,1374.00,237.00,0.00,1611.00
4060,6070,18,"2025-07-13 00:00:00",Card,4326.00,189.00,0.00,4515.00
4061,2221,20,"2025-02-05 00:00:00",Card,10484.00,343.00,0.00,10827.00
4062,4530,7,"2025-02-24 00:00:00",Card,10349.00,481.00,0.00,10830.00
4063,5499,6,"2025-03-09 00:00:00",Card,2319.00,252.00,0.00,2571.00
4064,2932,20,"2025-06-18 00:00:00",Cash,960.00,270.00,0.00,1230.00
4065,2959,7,"2025-06-03 00:00:00",UPI,13328.00,335.00,0.00,13663.00
4066,687,15,"2025-05-19 00:00:00",UPI,8384.00,252.00,0.00,8636.00
4067,3714,7,"2025-02-25 00:00:00",Cash,7614.00,158.00,0.00,7772.00
4068,3403,7,"2026-01-08 00:00:00",Card,9953.00,335.00,0.00,10288.00
4069,3233,14,"2025-08-25 00:00:00",Card,12111.00,324.00,0.00,12435.00
4070,6326,15,"2025-09-23 00:00:00",Cash,6016.00,476.00,0.00,6492.00
4071,3165,12,"2025-04-15 00:00:00",UPI,14820.00,429.00,0.00,15249.00
4072,914,2,"2025-11-02 00:00:00",Cash,27912.00,235.00,0.00,28147.00
4073,186,19,"2025-07-10 00:00:00",Card,16401.00,485.00,0.00,16886.00
4074,201,1,"2025-02-23 00:00:00",UPI,3356.00,401.00,0.00,3757.00
4075,6718,6,"2025-02-19 00:00:00",Card,7716.00,277.00,0.00,7993.00
4076,4070,17,"2025-04-12 00:00:00",Card,13109.00,474.00,0.00,13583.00
4077,372,1,"2025-08-22 00:00:00",UPI,10058.00,223.00,0.00,10281.00
4078,4263,6,"2025-03-20 00:00:00",UPI,13383.00,180.00,0.00,13563.00
4079,7328,20,"2025-12-07 00:00:00",Cash,861.00,463.00,0.00,1324.00
4080,7572,7,"2025-03-15 00:00:00",UPI,6341.00,461.00,0.00,6802.00
4081,5950,16,"2025-11-17 00:00:00",Card,5278.00,321.00,0.00,5599.00
4082,1791,9,"2025-04-26 00:00:00",UPI,15669.00,260.00,0.00,15929.00
4083,3727,7,"2025-07-30 00:00:00",Cash,3326.00,189.00,0.00,3515.00
4084,2429,20,"2025-06-19 00:00:00",UPI,779.00,455.00,0.00,1234.00
4085,4102,5,"2025-08-18 00:00:00",Card,10324.00,349.00,0.00,10673.00
4086,3598,3,"2025-01-27 00:00:00",Cash,9649.00,384.00,0.00,10033.00
4087,7453,13,"2025-03-04 00:00:00",Cash,7020.00,415.00,0.00,7435.00
4088,2431,11,"2025-06-20 00:00:00",Card,6193.00,398.00,0.00,6591.00
4089,7287,12,"2025-01-19 00:00:00",UPI,3000.00,172.00,0.00,3172.00
4090,7489,10,"2025-12-02 00:00:00",UPI,9990.00,313.00,0.00,10303.00
4091,7065,12,"2025-12-11 00:00:00",Cash,11989.00,197.00,0.00,12186.00
4092,1390,2,"2025-10-26 00:00:00",Cash,6479.00,346.00,0.00,6825.00
4093,2953,9,"2025-09-27 00:00:00",Card,2751.00,274.00,0.00,3025.00
4094,5205,2,"2025-08-18 00:00:00",Card,18509.00,446.00,0.00,18955.00
4095,1678,8,"2025-02-19 00:00:00",Cash,8248.00,228.00,0.00,8476.00
4096,1251,7,"2025-02-25 00:00:00",Cash,8938.00,212.00,0.00,9150.00
4097,6626,13,"2025-04-27 00:00:00",Card,6252.00,343.00,0.00,6595.00
4098,6753,12,"2025-09-11 00:00:00",UPI,16207.00,342.00,0.00,16549.00
4099,4380,2,"2025-06-26 00:00:00",UPI,1949.00,329.00,0.00,2278.00
4100,6842,2,"2025-06-25 00:00:00",Cash,12058.00,240.00,0.00,12298.00
4101,4169,16,"2025-02-06 00:00:00",UPI,3290.00,270.00,0.00,3560.00
4102,2851,14,"2025-05-17 00:00:00",Card,6999.00,443.00,0.00,7442.00
4103,2968,14,"2025-06-04 00:00:00",UPI,5028.00,398.00,0.00,5426.00
4104,2959,18,"2025-01-17 00:00:00",Cash,2804.00,175.00,0.00,2979.00
4105,5819,17,"2025-04-14 00:00:00",UPI,4288.00,338.00,0.00,4626.00
4106,687,17,"2025-02-10 00:00:00",Cash,14074.00,163.00,0.00,14237.00
4107,7467,15,"2025-03-08 00:00:00",UPI,18953.00,192.00,0.00,19145.00
4108,7439,17,"2025-08-16 00:00:00",Card,10273.00,288.00,0.00,10561.00
4109,7549,17,"2025-06-09 00:00:00",Card,516.00,449.00,0.00,965.00
4110,7081,18,"2025-12-31 00:00:00",Card,12472.00,304.00,0.00,12776.00
4111,1556,7,"2025-10-17 00:00:00",Card,8896.00,445.00,0.00,9341.00
4112,1564,11,"2025-07-23 00:00:00",UPI,1388.00,475.00,0.00,1863.00
4113,5489,18,"2025-04-05 00:00:00",UPI,16134.00,352.00,0.00,16486.00
4114,1070,2,"2025-08-12 00:00:00",Cash,15302.00,380.00,0.00,15682.00
4115,1394,16,"2025-07-09 00:00:00",Cash,6586.00,266.00,0.00,6852.00
4116,2769,5,"2025-04-10 00:00:00",Cash,5924.00,166.00,0.00,6090.00
4117,3062,11,"2025-10-01 00:00:00",Card,4442.00,406.00,0.00,4848.00
4118,7596,8,"2025-10-16 00:00:00",Cash,14545.00,206.00,0.00,14751.00
4119,1838,14,"2025-07-10 00:00:00",Cash,4922.00,169.00,0.00,5091.00
4120,5537,8,"2025-11-27 00:00:00",UPI,7583.00,462.00,0.00,8045.00
4121,506,14,"2025-09-05 00:00:00",Card,4925.00,463.00,0.00,5388.00
4122,3882,6,"2025-07-03 00:00:00",Cash,5676.00,189.00,0.00,5865.00
4123,1436,6,"2025-06-11 00:00:00",Cash,14083.00,495.00,0.00,14578.00
4124,5164,12,"2026-01-10 00:00:00",Cash,11661.00,163.00,0.00,11824.00
4125,1192,8,"2025-12-11 00:00:00",UPI,17471.00,228.00,0.00,17699.00
4126,4749,16,"2025-11-24 00:00:00",Cash,2607.00,360.00,0.00,2967.00
4127,4043,2,"2025-03-07 00:00:00",Card,13103.00,255.00,0.00,13358.00
4128,4305,4,"2025-11-13 00:00:00",UPI,3558.00,288.00,0.00,3846.00
4129,3,14,"2025-06-25 00:00:00",Cash,1449.00,219.00,0.00,1668.00
4130,3482,18,"2025-08-14 00:00:00",Cash,8657.00,465.00,0.00,9122.00
4131,7538,16,"2025-04-08 00:00:00",Cash,8714.00,449.00,0.00,9163.00
4132,2304,18,"2025-05-29 00:00:00",Card,8611.00,260.00,0.00,8871.00
4133,3394,2,"2025-05-26 00:00:00",UPI,15599.00,358.00,0.00,15957.00
4134,6126,10,"2025-02-19 00:00:00",Card,767.00,395.00,0.00,1162.00
4135,6508,1,"2025-02-27 00:00:00",UPI,793.00,195.00,0.00,988.00
4136,7226,6,"2025-05-17 00:00:00",Cash,9580.00,437.00,0.00,10017.00
4137,576,4,"2025-12-24 00:00:00",Card,5452.00,334.00,0.00,5786.00
4138,4247,17,"2025-07-14 00:00:00",UPI,6202.00,371.00,0.00,6573.00
4139,3560,1,"2025-07-14 00:00:00",Cash,10300.00,267.00,0.00,10567.00
4140,2033,11,"2025-05-18 00:00:00",Cash,5632.00,321.00,0.00,5953.00
4141,6216,17,"2025-04-26 00:00:00",Cash,2462.00,283.00,0.00,2745.00
4142,4067,18,"2025-01-15 00:00:00",UPI,9318.00,397.00,0.00,9715.00
4143,7061,19,"2025-10-06 00:00:00",Cash,9470.00,256.00,0.00,9726.00
4144,1948,2,"2025-08-17 00:00:00",UPI,7160.00,484.00,0.00,7644.00
4145,3992,20,"2025-01-13 00:00:00",Card,8589.00,469.00,0.00,9058.00
4146,989,1,"2025-01-17 00:00:00",Card,3092.00,186.00,0.00,3278.00
4147,6336,4,"2025-12-18 00:00:00",UPI,1883.00,499.00,0.00,2382.00
4148,5412,18,"2025-05-13 00:00:00",Cash,4151.00,485.00,0.00,4636.00
4149,4654,7,"2025-01-11 00:00:00",UPI,5708.00,268.00,0.00,5976.00
4150,5935,5,"2025-04-01 00:00:00",Cash,3580.00,212.00,0.00,3792.00
4151,6419,19,"2025-09-06 00:00:00",UPI,13409.00,343.00,0.00,13752.00
4152,2137,14,"2025-05-04 00:00:00",Cash,16009.00,470.00,0.00,16479.00
4153,1501,3,"2025-09-05 00:00:00",UPI,4866.00,492.00,0.00,5358.00
4154,175,4,"2025-03-16 00:00:00",UPI,3835.00,227.00,0.00,4062.00
4155,7846,3,"2025-03-07 00:00:00",UPI,6958.00,339.00,0.00,7297.00
4156,1626,20,"2025-06-26 00:00:00",Cash,10343.00,316.00,0.00,10659.00
4157,876,16,"2025-11-20 00:00:00",Card,13239.00,212.00,0.00,13451.00
4158,7536,3,"2025-04-06 00:00:00",Cash,6998.00,424.00,0.00,7422.00
4159,1790,6,"2026-01-02 00:00:00",Cash,9078.00,454.00,0.00,9532.00
4160,1528,2,"2025-08-20 00:00:00",Card,8036.00,325.00,0.00,8361.00
4161,7217,3,"2025-12-11 00:00:00",Card,13413.00,348.00,0.00,13761.00
4162,754,2,"2025-10-26 00:00:00",Cash,11384.00,355.00,0.00,11739.00
4163,1885,3,"2025-01-26 00:00:00",Cash,4928.00,432.00,0.00,5360.00
4164,5159,17,"2025-07-17 00:00:00",Cash,17250.00,374.00,0.00,17624.00
4165,4093,19,"2025-03-02 00:00:00",Cash,15797.00,494.00,0.00,16291.00
4166,478,4,"2025-05-13 00:00:00",Cash,27932.00,293.00,0.00,28225.00
4167,781,3,"2026-01-08 00:00:00",UPI,13116.00,312.00,0.00,13428.00
4168,1286,6,"2025-07-21 00:00:00",UPI,560.00,497.00,0.00,1057.00
4169,1800,13,"2025-01-12 00:00:00",Card,4255.00,291.00,0.00,4546.00
4170,3261,17,"2026-01-10 00:00:00",Cash,11919.00,244.00,0.00,12163.00
4171,6077,3,"2025-06-23 00:00:00",Card,1205.00,312.00,0.00,1517.00
4172,3203,1,"2025-02-13 00:00:00",Card,18953.00,377.00,0.00,19330.00
4173,5581,19,"2025-05-11 00:00:00",UPI,5610.00,235.00,0.00,5845.00
4174,5283,10,"2025-12-20 00:00:00",Cash,5970.00,281.00,0.00,6251.00
4175,1951,19,"2025-08-19 00:00:00",Cash,12717.00,453.00,0.00,13170.00
4176,6618,9,"2025-03-01 00:00:00",Card,7616.00,224.00,0.00,7840.00
4177,4742,9,"2025-11-16 00:00:00",UPI,19128.00,220.00,0.00,19348.00
4178,1227,12,"2025-03-06 00:00:00",UPI,6590.00,383.00,0.00,6973.00
4179,5502,13,"2025-11-03 00:00:00",Card,16440.00,430.00,0.00,16870.00
4180,3142,18,"2025-10-09 00:00:00",Card,14296.00,484.00,0.00,14780.00
4181,3062,12,"2025-11-09 00:00:00",UPI,8663.00,230.00,0.00,8893.00
4182,6495,17,"2025-10-14 00:00:00",UPI,1148.00,190.00,0.00,1338.00
4183,6981,1,"2025-09-12 00:00:00",UPI,15115.00,399.00,0.00,15514.00
4184,1166,1,"2025-01-20 00:00:00",Cash,7939.00,151.00,0.00,8090.00
4185,4156,2,"2026-01-03 00:00:00",Cash,6738.00,460.00,0.00,7198.00
4186,6817,1,"2025-10-08 00:00:00",Card,6338.00,349.00,0.00,6687.00
4187,1688,6,"2025-06-21 00:00:00",Card,2985.00,256.00,0.00,3241.00
4188,2724,17,"2025-12-25 00:00:00",Cash,18727.00,443.00,0.00,19170.00
4189,4150,10,"2025-02-04 00:00:00",Cash,2696.00,176.00,0.00,2872.00
4190,2779,19,"2025-01-26 00:00:00",UPI,6954.00,482.00,0.00,7436.00
4191,7409,14,"2025-03-27 00:00:00",Cash,3224.00,477.00,0.00,3701.00
4192,2250,5,"2025-12-31 00:00:00",UPI,24837.00,282.00,0.00,25119.00
4193,1195,14,"2025-06-19 00:00:00",UPI,10530.00,206.00,0.00,10736.00
4194,6703,6,"2025-04-23 00:00:00",UPI,23217.00,432.00,0.00,23649.00
4195,5052,11,"2026-01-06 00:00:00",UPI,738.00,219.00,0.00,957.00
4196,3236,19,"2025-12-31 00:00:00",UPI,14375.00,454.00,0.00,14829.00
4197,7990,6,"2025-02-15 00:00:00",UPI,7176.00,247.00,0.00,7423.00
4198,344,18,"2025-02-01 00:00:00",Card,16085.00,487.00,0.00,16572.00
4199,4943,16,"2025-05-12 00:00:00",Card,5014.00,266.00,0.00,5280.00
4200,3885,10,"2025-01-17 00:00:00",UPI,6966.00,180.00,0.00,7146.00
4201,7555,3,"2025-08-05 00:00:00",Cash,2354.00,254.00,0.00,2608.00
4202,6333,7,"2025-08-14 00:00:00",Cash,7499.00,151.00,0.00,7650.00
4203,7997,12,"2025-04-15 00:00:00",Card,3046.00,258.00,0.00,3304.00
4204,3398,17,"2025-07-22 00:00:00",Card,9891.00,175.00,0.00,10066.00
4205,3628,16,"2025-02-26 00:00:00",Card,9949.00,322.00,0.00,10271.00
4206,229,5,"2025-05-18 00:00:00",Card,7347.00,292.00,0.00,7639.00
4207,1140,9,"2025-03-08 00:00:00",UPI,6578.00,250.00,0.00,6828.00
4208,478,18,"2025-03-02 00:00:00",Card,6543.00,197.00,0.00,6740.00
4209,1451,1,"2025-10-25 00:00:00",Card,8727.00,360.00,0.00,9087.00
4210,7737,17,"2025-02-18 00:00:00",Cash,13908.00,284.00,0.00,14192.00
4211,5680,9,"2025-12-16 00:00:00",Cash,7952.00,296.00,0.00,8248.00
4212,1557,16,"2025-01-21 00:00:00",Card,2938.00,214.00,0.00,3152.00
4213,5884,18,"2025-07-24 00:00:00",UPI,16645.00,194.00,0.00,16839.00
4214,719,15,"2025-06-11 00:00:00",Card,8764.00,267.00,0.00,9031.00
4215,3139,7,"2025-10-11 00:00:00",Cash,8898.00,186.00,0.00,9084.00
4216,505,6,"2025-05-04 00:00:00",UPI,21984.00,222.00,0.00,22206.00
4217,7402,8,"2026-01-11 00:00:00",UPI,5317.00,279.00,0.00,5596.00
4218,96,13,"2025-05-20 00:00:00",UPI,13364.00,324.00,0.00,13688.00
4219,1888,7,"2025-12-06 00:00:00",Card,21900.00,332.00,0.00,22232.00
4220,4931,5,"2025-01-26 00:00:00",UPI,13283.00,482.00,0.00,13765.00
4221,2907,2,"2025-04-12 00:00:00",Cash,10976.00,371.00,0.00,11347.00
4222,342,12,"2025-06-28 00:00:00",Cash,5077.00,376.00,0.00,5453.00
4223,6485,10,"2025-11-18 00:00:00",UPI,3420.00,449.00,0.00,3869.00
4224,6101,12,"2025-01-14 00:00:00",UPI,21944.00,276.00,0.00,22220.00
4225,4110,20,"2025-10-30 00:00:00",Cash,3142.00,440.00,0.00,3582.00
4226,1900,10,"2025-07-04 00:00:00",Card,6017.00,377.00,0.00,6394.00
4227,2514,11,"2025-01-27 00:00:00",UPI,12738.00,449.00,0.00,13187.00
4228,2354,14,"2025-10-09 00:00:00",Card,8203.00,206.00,0.00,8409.00
4229,3938,9,"2025-04-21 00:00:00",UPI,4162.00,215.00,0.00,4377.00
4230,2832,9,"2025-02-09 00:00:00",UPI,6348.00,164.00,0.00,6512.00
4231,4525,16,"2025-11-03 00:00:00",UPI,10357.00,346.00,0.00,10703.00
4232,2231,18,"2025-06-02 00:00:00",UPI,7766.00,447.00,0.00,8213.00
4233,7181,15,"2025-10-24 00:00:00",Card,9041.00,201.00,0.00,9242.00
4234,1900,3,"2025-10-10 00:00:00",UPI,11467.00,299.00,0.00,11766.00
4235,3093,7,"2025-02-27 00:00:00",Cash,9476.00,279.00,0.00,9755.00
4236,1260,4,"2025-10-12 00:00:00",Cash,10867.00,479.00,0.00,11346.00
4237,852,18,"2025-04-28 00:00:00",UPI,13810.00,228.00,0.00,14038.00
4238,2758,2,"2025-02-10 00:00:00",UPI,16312.00,457.00,0.00,16769.00
4239,6855,17,"2025-07-09 00:00:00",UPI,6843.00,492.00,0.00,7335.00
4240,7814,19,"2025-10-02 00:00:00",Cash,11198.00,200.00,0.00,11398.00
4241,3089,14,"2025-11-19 00:00:00",Cash,16158.00,295.00,0.00,16453.00
4242,4665,1,"2025-12-14 00:00:00",UPI,2041.00,327.00,0.00,2368.00
4243,7444,12,"2025-08-11 00:00:00",UPI,11544.00,484.00,0.00,12028.00
4244,6124,17,"2025-06-02 00:00:00",UPI,12366.00,263.00,0.00,12629.00
4245,6209,19,"2025-11-18 00:00:00",Card,12787.00,464.00,0.00,13251.00
4246,469,17,"2025-10-20 00:00:00",Cash,5791.00,478.00,0.00,6269.00
4247,7354,11,"2025-05-12 00:00:00",UPI,9361.00,473.00,0.00,9834.00
4248,2900,16,"2025-01-25 00:00:00",UPI,8706.00,226.00,0.00,8932.00
4249,4738,11,"2025-02-14 00:00:00",UPI,3293.00,418.00,0.00,3711.00
4250,2329,20,"2025-11-11 00:00:00",Card,10890.00,181.00,0.00,11071.00
4251,1593,11,"2025-04-03 00:00:00",Card,1063.00,353.00,0.00,1416.00
4252,4532,1,"2025-02-12 00:00:00",Cash,5607.00,437.00,0.00,6044.00
4253,181,7,"2025-10-29 00:00:00",Cash,7913.00,359.00,0.00,8272.00
4254,1373,16,"2025-09-06 00:00:00",UPI,11380.00,482.00,0.00,11862.00
4255,7612,16,"2025-06-29 00:00:00",UPI,3290.00,391.00,0.00,3681.00
4256,463,17,"2025-03-23 00:00:00",Cash,6070.00,463.00,0.00,6533.00
4257,3881,6,"2025-02-28 00:00:00",UPI,11249.00,245.00,0.00,11494.00
4258,926,12,"2025-03-24 00:00:00",UPI,4965.00,239.00,0.00,5204.00
4259,4537,1,"2025-12-12 00:00:00",UPI,10466.00,299.00,0.00,10765.00
4260,2062,13,"2025-12-13 00:00:00",UPI,3622.00,480.00,0.00,4102.00
4261,4383,1,"2025-06-07 00:00:00",UPI,15833.00,318.00,0.00,16151.00
4262,5182,12,"2025-08-31 00:00:00",Cash,3807.00,312.00,0.00,4119.00
4263,4219,7,"2025-09-17 00:00:00",Card,9720.00,207.00,0.00,9927.00
4264,4322,6,"2025-10-08 00:00:00",UPI,10747.00,362.00,0.00,11109.00
4265,3421,7,"2025-11-30 00:00:00",UPI,17186.00,342.00,0.00,17528.00
4266,880,7,"2025-05-08 00:00:00",UPI,1408.00,303.00,0.00,1711.00
4267,555,1,"2025-09-30 00:00:00",Card,2327.00,311.00,0.00,2638.00
4268,4901,5,"2025-02-04 00:00:00",Cash,12248.00,247.00,0.00,12495.00
4269,6967,18,"2025-04-17 00:00:00",Card,16541.00,258.00,0.00,16799.00
4270,3725,2,"2025-04-21 00:00:00",Card,31742.00,153.00,0.00,31895.00
4271,2071,3,"2025-06-27 00:00:00",Cash,17911.00,210.00,0.00,18121.00
4272,2092,4,"2025-03-11 00:00:00",Cash,4545.00,374.00,0.00,4919.00
4273,7622,2,"2025-06-10 00:00:00",Card,10742.00,283.00,0.00,11025.00
4274,6749,12,"2025-05-13 00:00:00",Cash,12721.00,357.00,0.00,13078.00
4275,120,19,"2025-09-20 00:00:00",Cash,6006.00,199.00,0.00,6205.00
4276,5314,18,"2025-04-02 00:00:00",Card,15596.00,173.00,0.00,15769.00
4277,115,6,"2025-01-21 00:00:00",UPI,7352.00,211.00,0.00,7563.00
4278,308,10,"2025-07-18 00:00:00",Cash,4779.00,340.00,0.00,5119.00
4279,3359,12,"2025-12-14 00:00:00",Cash,13714.00,401.00,0.00,14115.00
4280,1439,5,"2025-09-16 00:00:00",Card,3957.00,339.00,0.00,4296.00
4281,2684,17,"2025-09-07 00:00:00",Card,3981.00,329.00,0.00,4310.00
4282,4270,15,"2025-12-31 00:00:00",Cash,1763.00,489.00,0.00,2252.00
4283,1893,2,"2025-11-06 00:00:00",Card,5200.00,192.00,0.00,5392.00
4284,6543,19,"2025-09-12 00:00:00",Card,9747.00,438.00,0.00,10185.00
4285,3321,12,"2025-09-18 00:00:00",UPI,12679.00,412.00,0.00,13091.00
4286,3944,13,"2025-01-12 00:00:00",Cash,9184.00,444.00,0.00,9628.00
4287,5300,13,"2025-11-10 00:00:00",Cash,19130.00,237.00,0.00,19367.00
4288,2310,2,"2025-05-05 00:00:00",UPI,5937.00,239.00,0.00,6176.00
4289,271,8,"2025-09-14 00:00:00",Card,8726.00,487.00,0.00,9213.00
4290,6420,17,"2025-02-11 00:00:00",Card,6571.00,235.00,0.00,6806.00
4291,4139,1,"2025-09-22 00:00:00",Card,2468.00,437.00,0.00,2905.00
4292,5884,11,"2025-10-10 00:00:00",Cash,18849.00,421.00,0.00,19270.00
4293,3299,20,"2025-09-25 00:00:00",Card,14215.00,329.00,0.00,14544.00
4294,6470,5,"2025-10-21 00:00:00",Cash,11779.00,332.00,0.00,12111.00
4295,6316,4,"2026-01-06 00:00:00",Cash,4519.00,357.00,0.00,4876.00
4296,477,16,"2025-03-17 00:00:00",Card,18232.00,281.00,0.00,18513.00
4297,69,11,"2025-10-23 00:00:00",Card,9161.00,448.00,0.00,9609.00
4298,7303,2,"2025-11-18 00:00:00",UPI,8318.00,164.00,0.00,8482.00
4299,4188,4,"2025-04-03 00:00:00",Cash,14211.00,337.00,0.00,14548.00
4300,7608,18,"2025-03-23 00:00:00",UPI,15273.00,296.00,0.00,15569.00
4301,2714,13,"2026-01-03 00:00:00",Card,1046.00,269.00,0.00,1315.00
4302,6360,8,"2025-10-09 00:00:00",Cash,19219.00,213.00,0.00,19432.00
4303,85,14,"2025-01-23 00:00:00",Cash,11386.00,321.00,0.00,11707.00
4304,1963,12,"2025-10-29 00:00:00",UPI,14714.00,266.00,0.00,14980.00
4305,4099,9,"2025-12-06 00:00:00",Card,2845.00,419.00,0.00,3264.00
4306,3501,13,"2025-09-05 00:00:00",Cash,18652.00,427.00,0.00,19079.00
4307,5011,19,"2026-01-03 00:00:00",Card,7307.00,173.00,0.00,7480.00
4308,6591,14,"2025-06-15 00:00:00",Card,17304.00,263.00,0.00,17567.00
4309,2176,5,"2025-09-05 00:00:00",UPI,7441.00,428.00,0.00,7869.00
4310,3771,19,"2025-06-05 00:00:00",UPI,7588.00,182.00,0.00,7770.00
4311,1359,17,"2025-04-09 00:00:00",Cash,17684.00,388.00,0.00,18072.00
4312,2481,18,"2025-11-25 00:00:00",Cash,11715.00,339.00,0.00,12054.00
4313,3784,20,"2025-06-30 00:00:00",Cash,10491.00,379.00,0.00,10870.00
4314,7400,10,"2025-04-29 00:00:00",Cash,12736.00,386.00,0.00,13122.00
4315,7858,8,"2025-12-11 00:00:00",Cash,15966.00,335.00,0.00,16301.00
4316,7787,16,"2025-03-09 00:00:00",Cash,5952.00,402.00,0.00,6354.00
4317,1286,14,"2025-09-11 00:00:00",Card,16840.00,163.00,0.00,17003.00
